name_1,name_2,geometry,pop,tot_local_sources,tot_tax_revenue,tot_current_oper_income,total_oper_expenses,net_oper_income,total_non_income_receipts,capital_expenditure,total_non_oper_expenditures,cash_balance_end
Ilocos Sur,Suyo,POINT (120.55435853253 16.97902685598273),11446.0,4.13696658,0.8322068,99.39899844,74.86667074,24.5323277,0.0,0.662138,0.662138,35.3843478
Laguna,Majayjay,POINT (121.4822397162934 14.14227726985912),27792.0,10.02969508,4.5579276,79.76324792,55.78836775,23.97488017,0.12540178,0.49620644,1.20712724,32.22413603
Laguna,Pakil,POINT (121.4530190614512 14.38530656679482),20659.0,8.18243942,3.47110858,72.28667964,49.62818389,22.65849575,0.79661952,6.64219206,9.58494658,22.42132819
Laguna,Pangil,POINT (121.4903054016285 14.41371857650393),24274.0,18.50925669,3.49465065,79.76107269,61.59563826,18.16543443,0.0,4.63853424,9.42849993,30.00893529
Laguna,Pila,POINT (121.3685714238567 14.23163695760646),50289.0,16.72048305,10.56621175,108.7780683,69.42810703,39.34996122,0.0,8.03503944,26.5555236,31.15749014
Laguna,Rizal,POINT (121.403211964955 14.09712662417145),17253.0,7.29002357,2.95619059,57.20510553,48.36217257,8.84293296,0.0,2.37897544,2.37897544,28.6585614
Laguna,San Pablo City,POINT (121.331509931858 14.05119743728206),266068.0,380.3962523,248.5587083,1000.977752,847.889109,153.0886428,123.5594552,192.292781,266.9345338,16.50424204
Isabela,Angadanan,POINT (121.7956687858455 16.78115530395121),43061.0,9.62667042,3.54448536,112.6023104,88.21312125,24.38918917,0.0,2.87986213,5.11215629,55.83808842
Isabela,Aurora,POINT (121.6370366047681 16.98168536797033),35017.0,18.04134988,8.62610768,101.5632929,81.25601694,20.30727594,17.38292665,35.48518756,35.48518756,44.03940903
Laguna,Santa Cruz,POINT (121.4040122055422 14.26443013479398),117605.0,110.3732006,65.88829342,288.1598326,209.7425415,78.41729102,0.0,28.15706478,28.43137531,75.58189024
Isabela,Dinapigue,POINT (122.2438945709824 16.67605679307661),5005.0,1.69483764,0.94156524,138.7363496,110.3970914,28.3392582,0.0,27.6400842,27.6400842,0.700174
Laguna,Santa Maria,POINT (121.4350716675509 14.51010944503667),30830.0,13.07338835,3.64692942,86.82789035,85.14899934,1.67889101,0.0,2.2312174,2.2312174,13.14527835
Isabela,Alicia,POINT (121.6776033978131 16.81421350039607),71504.0,52.06740655,23.903277,182.0922542,138.8820735,43.21018077,0.010617,14.04829117,16.92658372,63.20285634
Isabela,Benito Soliven,POINT (121.9410937794697 16.89611590302157),29624.0,4.25543853,2.40121711,87.94250988,79.49879077,8.44371911,0.0,1.243941,3.70060764,14.83596697
Isabela,Burgos,POINT (121.7267032096913 17.05082653377716),23784.0,4.14403142,2.739938,68.16902342,55.69727476,12.47174866,0.0,0.2272443,0.2272443,28.78797962
Isabela,Jones,POINT (121.7782794445289 16.55859435804545),45666.0,66.68983413,6.17966384,248.0330984,201.4218904,46.61120792,19.1920162,3.2289735,13.51254873,64.61068458
Isabela,Cabagan,POINT (121.8524674009846 17.37532112052697),50174.0,15.05697074,4.80972921,166.7588547,141.8112702,24.94758455,0.333,13.446,16.006,78.26468745
Isabela,Cabatuan,POINT (121.6664394108492 16.93702658069892),39413.0,23.81421229,8.97894071,108.5698925,89.80820812,18.76168435,0.0,2.38338702,10.66951369,21.7462375
Isabela,Cauayan City,POINT (121.7998190129118 16.90109748808855),129523.0,206.0886366,152.6436147,754.2408102,655.8254054,98.41540482,0.0,36.24498207,36.24498207,199.8956727
Isabela,Cordon,POINT (121.4614933253463 16.68347860444135),42926.0,22.15818674,13.82746341,122.578646,120.3292352,2.24941079,0.0,0.673621,0.673621,6.56379145
Isabela,Delfin Albano,POINT (121.7480607054834 17.26585874421719),26614.0,16.37459262,3.13286982,98.12975262,78.87119129,19.25856133,0.0,2.5091,2.5091,47.23092793
Isabela,Divilacan,POINT (122.1679848281049 17.27781461375153),5687.0,1.59231833,0.85927771,147.3896923,90.74715842,56.64253391,3.13072668,28.60177745,28.60177745,80.49215591
Isabela,Luna,POINT (121.7319096177411 16.97706066867005),19326.0,18.93344964,5.21687965,73.63268564,67.23905802,6.39362762,17.03031568,19.1584622,21.49151589,8.57769135
Isabela,Echague,POINT (121.826688910074 16.6297915673993),79094.0,39.97435281,22.64341675,246.1553728,206.3278262,39.82754658,0.0,17.67526689,17.67526689,111.8371151
Isabela,Gamu,POINT (121.8116328270129 17.07076029887094),29904.0,4.89984851,2.90934282,93.08708879,71.3517911,21.73529769,0.0,1.55462646,4.06058512,26.76599768
Isabela,Ilagan,POINT (122.1347827087099 17.15034258170906),145568.0,139.8176165,53.53894821,1268.621984,1116.520154,152.1018309,329.9712969,126.8739792,140.0982696,17.31373611
Isabela,Maconacon,POINT (122.1340358545798 17.36289816682376),4253.0,3.36422536,0.81646971,97.89372936,81.42646052,16.46726884,0.0,0.676017,0.676017,27.93026639
Isabela,Santa Maria,POINT (121.7281808628088 17.47376549592493),25382.0,3.04621115,1.18083988,75.72555515,62.89856973,12.82698542,0.0,9.97600022,12.70743503,0.16104613
Isabela,Mallig,POINT (121.6244542818855 17.17410737490681),30459.0,8.60708429,3.2497654,87.32054933,57.8200357,29.50051363,0.0,3.83646825,14.61295844,26.61672909
Isabela,Naguilian,POINT (121.876048771942 16.99691603054247),31902.0,7.42268251,3.59983919,92.6945711,62.1537387,30.5408324,0.0,12.45060727,12.45060727,38.73341952
Isabela,Palanan,POINT (122.3559372934842 17.00165771322399),17260.0,1.39162796,0.93177096,153.226478,123.5829692,29.64350881,0.0,11.59653612,11.81956212,29.20087169
Isabela,Quezon,POINT (121.6211891374798 17.28769527698133),25860.0,25.89322807,3.54560333,111.994925,81.58601699,30.40890804,0.15,1.1816195,9.06541389,42.36123296
Isabela,Quirino,POINT (121.7454697347258 17.15888597671505),24501.0,7.1477292,2.03330571,90.7744452,58.56924892,32.20519628,0.272832,0.68389481,1.56167259,77.02280325
Isabela,Ramon,POINT (121.525200568269 16.80386593396285),52707.0,58.80569656,49.67089818,167.8864145,131.1617067,36.72470787,0.0,2.054524,10.72784712,47.36850196
Isabela,Reina Mercedes,POINT (121.7981675000906 17.00612035625985),26998.0,13.92885662,11.22239417,105.9634996,96.22405615,9.73944347,0.0,1.02352767,1.02352767,14.54967306
Isabela,Roxas,POINT (121.6214238138601 17.09782080658905),61773.0,57.51445349,31.90782279,185.3316088,162.3041014,23.02750744,123.176497,7.804454,14.7059306,144.7926709
Isabela,San Agustin,POINT (121.834210049928 16.47806400435793),22880.0,6.47796067,2.40139967,94.16402267,76.01530857,18.1487141,0.0,8.5665239,10.87279308,32.90963225
Kalinga,Pinukpuk,POINT (121.379784713541 17.58799597257926),32026.0,1.57942747,0.92315747,156.5611298,96.32609476,60.23503499,0.30223897,3.22910979,3.22910979,74.93144129
Isabela,San Guillermo,POINT (121.9850591783819 16.69352318362915),20200.0,6.76198883,2.96392389,95.5935086,66.64342892,28.95007968,0.0,16.0659716,20.1489716,36.80712247
Isabela,San Isidro,POINT (121.6259805468928 16.74397425881842),24861.0,5.47417198,3.51132755,69.73379898,60.48776867,9.24603031,0.0,0.96496501,2.29829833,22.71590459
Isabela,San Manuel,POINT (121.6230272889058 17.03159648122267),31896.0,11.96322707,9.07694382,95.12470974,72.98268417,22.14202557,0.0,0.98180173,2.66118161,40.44556255
Kalinga,Rizal,POINT (121.5947995463888 17.5002795470314),17038.0,4.29803975,1.81525561,79.08606475,56.45927668,22.62678807,0.0,5.63570384,5.63570384,35.565382
Isabela,San Mariano,POINT (122.1524850946276 16.8766540029705),55370.0,18.5756154,5.99972298,327.3793108,213.9474577,113.4318531,52.63213281,30.92015291,113.7241931,94.8346447
Isabela,San Mateo,POINT (121.6001060751591 16.87377017488095),64505.0,56.72663211,14.7801732,177.4746968,137.1392682,40.33542856,0.0,13.48031607,15.68747327,27.99340253
Isabela,San Pablo,POINT (122.0054250795301 17.47063295094548),25384.0,1.26248844,0.85202532,133.7576649,114.8141196,18.94354534,0.0,1.0,2.46317824,55.00445826
Isabela,Santiago City,POINT (121.4947972064787 16.72164915631045),134830.0,207.8609454,141.7905562,1310.164811,847.8424502,462.3223613,0.0,213.849333,213.849333,915.9831424
Isabela,Santo Tomas,POINT (121.753241860358 17.36646499408558),23005.0,1.49605666,0.50606016,74.43705866,74.5018015,-0.06474284,0.0,0.0,0.0,0.05402844
Kalinga,Tabuk City,POINT (121.4403043548853 17.41326887887944),110642.0,42.36020121,21.58387742,785.0521089,408.8017846,376.2503243,0.0,133.2816424,135.9965174,567.7918909
Isabela,Tumauini,POINT (121.895668771179 17.27058664247264),67650.0,32.02029976,10.287686,191.2232748,162.0813655,29.14190924,0.0,3.04902865,6.79983445,76.47579299
Kalinga,Balbalan,POINT (121.1546918232514 17.52934727394778),12195.0,4.61368625,2.40270058,111.4276274,58.85066673,52.57696067,0.0,12.81986194,12.81986194,74.05174611
Kalinga,Lubuagan,POINT (121.063642975054 17.30976058181248),8733.0,0.69304899,0.35510489,66.92215199,39.32740118,27.59475081,0.25993064,2.4270013,4.0170013,31.83497715
Kalinga,Pasil,POINT (121.0885365855237 17.39135677327677),9644.0,0.82725838,0.52741698,64.06101822,56.84066946,7.22034876,5e-05,1.28996485,1.28996485,16.29335225
La Union,Aringay,POINT (120.4079187410473 16.40120962792096),47458.0,23.95275336,8.07233905,175.6495936,122.5095235,53.14007015,27.86202806,30.19794065,30.19794065,73.44201487
La Union,Bacnotan,POINT (120.3778854252254 16.73860754869615),42078.0,55.15706964,34.64306193,245.7271586,96.35105781,149.3761008,0.0,6.36637503,31.81046462,181.9634006
La Union,Balaoan,POINT (120.4041119020429 16.80069163654856),39188.0,30.61168809,10.21872852,288.7409893,87.26650822,201.474481,212.8412259,157.9076629,161.4790915,378.0571191
La Union,Burgos,POINT (120.4724917562922 16.52931638850691),8067.0,3.52405083,1.66724723,64.61217483,35.94788252,28.66429231,24.56010786,14.81840788,28.85492889,45.34775297
La Union,Bangar,POINT (120.4355156343946 16.87803861325025),35947.0,20.76320418,8.5379147,96.44201318,60.17228815,36.26972503,0.0,0.55557,8.3273014,121.9423461
La Union,Caba,POINT (120.3787077011937 16.43751595080216),22039.0,6.32888711,2.94131513,108.6130121,55.78465163,52.82836048,0.0,45.21000338,48.83052934,28.83018873
La Union,Bauang,POINT (120.3528318111774 16.50881084515427),75032.0,127.252536,92.56856701,298.4434164,180.0038107,118.4396056,33.18666476,36.17333133,112.8433614,164.2704049
La Union,Pugo,POINT (120.4814873162239 16.32391584025059),19690.0,6.67002643,3.00720779,78.4401563,48.6329776,29.8071787,0.05265,0.51703302,8.5418351,75.93473557
La Union,Luna,POINT (120.376291556562 16.83495638199366),35802.0,13.12567392,6.12390758,112.1236569,49.7274748,62.39618212,0.0,7.51934356,23.77101134,71.19054733
La Union,Naguilian,POINT (120.4234041227481 16.52440190764713),54221.0,59.93609251,15.80294882,222.9797363,119.4996495,103.4800868,0.0,25.26010148,35.26312885,91.39312938
La Union,San Fernando City,POINT (120.3660847944889 16.60517911065271),121812.0,230.9769762,158.6442243,702.9739001,496.5645714,206.4093286,0.0,152.8163775,184.2263667,284.0385132
La Union,San Juan,POINT (120.3769811238264 16.66565146263282),37188.0,35.85844497,15.76634237,212.5124955,126.7930925,85.71940298,0.0,72.3093169,76.14578239,46.99251255
La Union,Sudipen,POINT (120.49084402104 16.85132212464666),17056.0,8.91517619,4.15575006,160.8991772,81.77863023,79.12054696,0.0,0.767124,0.767124,120.8755128
La Union,Santo Tomas,POINT (120.4002975800505 16.28124984407721),39092.0,13.10597101,4.76823895,139.167192,57.37649557,81.79069644,0.0,13.5212237,20.7235719,114.8339387
La Union,Santol,POINT (120.4909039516334 16.76089585406303),12476.0,4.61091161,1.78486515,128.7250466,47.66889081,81.0561558,0.0,58.38558763,65.16682595,36.86097646
Laguna,Alaminos,POINT (121.2475487963325 14.04459695606356),47859.0,35.21239345,26.76132426,126.2330725,77.60157371,48.63149876,0.0,8.2565577,8.2565577,116.8652994
Laguna,Bay,POINT (121.2582726516739 14.14507182351369),62143.0,41.23802381,24.99290706,146.8748582,101.7124295,45.16242878,8.22554908,23.27851262,24.61184594,68.7029313
Laguna,Biñan,POINT (121.0647855013557 14.30526559443243),333028.0,783.0953912,699.531906,1720.174132,932.8028577,787.3712746,239.8115001,723.6330217,807.0530578,407.0194658
Laguna,Cabuyao,POINT (121.1211625940251 14.24950642760194),308745.0,994.6882991,941.194795,1588.881929,972.4293129,616.4526159,0.0,51.08071927,72.18349703,855.5407233
Laguna,Calamba City,POINT (121.1242054690881 14.18862277035465),454486.0,2057.577754,1906.05972,3173.424598,2016.871163,1156.553435,0.0,212.2946123,221.0424923,3748.347165
Laguna,Calauan,POINT (121.2951683101587 14.13318557025202),80453.0,35.48605209,24.2313986,167.1933581,83.87932459,83.3140335,0.0,0.0,0.0,267.7361333
Laguna,Cavinti,POINT (121.5551672477905 14.24291306785704),21702.0,38.99982754,8.28997903,114.8106531,87.36605924,27.44459382,0.0,1.12725378,1.12725378,42.066263
Laguna,Lumban,POINT (121.5334123191346 14.30125833042561),30652.0,21.84901919,13.11162705,102.4573478,81.15285123,21.30449652,0.0,0.27568625,7.27568625,19.13977739
Laguna,Mabitac,POINT (121.4012773168191 14.43046897702349),20530.0,5.67761351,3.61415184,65.44012151,50.99104239,14.44907912,0.0,3.80828035,4.78605813,23.29352986
Laguna,Magdalena,POINT (121.4330210385528 14.20638621344445),25266.0,18.6076464,4.93133124,78.98860825,59.24190953,19.74669872,0.0,6.4735948,6.4735948,29.81444585
Laguna,Nagcarlan,POINT (121.4032743358707 14.14027602447843),63057.0,27.58138012,13.10750604,149.1489274,97.78202434,51.36690306,10.40355848,8.75257689,18.90691466,97.82217026
Laguna,Paete,POINT (121.5548259318595 14.3769604917797),25096.0,10.71803762,5.09077132,71.63532362,67.49663008,4.13869354,0.0,1.2781076,1.43723894,16.44093684
Laguna,Pagsanjan,POINT (121.4591809523152 14.2543912498383),42164.0,29.79251022,14.32679334,118.7952013,67.01498475,51.78021652,0.0,2.63409491,2.63409491,82.66132489
Laguna,San Pedro,POINT (121.0384844730301 14.3493697411574),325809.0,535.6767368,433.4499426,1108.992857,637.5792423,471.4136149,0.0,204.7319352,295.441452,463.5011762
Laguna,Santa Rosa City,POINT (121.0895167259476 14.2726026415015),353767.0,1998.747747,1886.567354,2716.640339,1526.589473,1190.050866,50.183208,296.2638538,407.8104237,1462.88238
Laguna,Siniloan,POINT (121.4867784705663 14.43714914155695),38067.0,38.09329063,17.21820087,120.8514901,94.01427454,26.8372156,8.14266502,17.70502787,19.00502787,42.46821059
Laguna,Victoria,POINT (121.3352727805552 14.20689554000863),39321.0,9.15596383,6.41466148,89.0773699,63.21524782,25.86212208,0.0,7.70779549,7.70779549,48.70778643
Masbate,Baleno,POINT (123.472112723382 12.41189549404521),26096.0,2.10420734,1.19211668,84.43278734,62.74888242,21.68390492,1.19458825,11.77063145,14.76323237,21.48188032
Masbate,Balud,POINT (123.2329431320884 12.02279538839482),38124.0,3.32918815,1.41884669,119.8857262,93.69242721,26.19329894,0.0,0.589201,0.589201,33.95439657
Marinduque,Boac,POINT (121.9010962446438 13.40691666599502),54730.0,31.33979839,15.91490162,154.2944247,92.72615349,61.56827125,22.39502429,4.82752986,14.52333821,224.8599092
Marinduque,Buenavista,POINT (121.9734923806991 13.25714146237568),23988.0,4.52535604,1.4634073,70.52179723,42.68759551,27.83420172,7.38422302,6.84666321,10.4344301,33.99649354
Marinduque,Gasan,POINT (121.8893736942563 13.327272565153),34828.0,14.93921827,3.64095363,107.1427973,63.58746442,43.55533289,14.9860156,5.40278039,21.1750217,108.5007866
Marinduque,Mogpog,POINT (121.8972076139264 13.49688582062081),34043.0,12.29544887,4.7420877,95.69519818,72.86341999,22.83177819,0.0,0.25977215,1.08318338,62.39111096
Marinduque,Santa Cruz,POINT (122.0343727048058 13.46203564843351),56408.0,24.50145544,6.10316081,158.8387964,94.11820485,64.72059159,2.83620828,5.50992286,10.16857392,115.661024
Marinduque,Torrijos,POINT (122.0449011435595 13.33707940116425),30524.0,10.86313514,4.29071616,97.54885781,68.20928367,29.33957414,1.28090089,1.7484595,3.62057461,49.46550939
Masbate,Aroroy,POINT (123.3334652437406 12.4505563796685),86168.0,123.4051462,108.8950726,355.5756479,264.1150018,91.46064603,28.79749868,75.60395425,100.4700099,198.4974141
Masbate,Batuan,POINT (123.7621591085694 12.404458467595),15086.0,1.60893088,0.52828026,53.00741707,51.37874378,1.62867329,0.0,14.09841619,14.09841619,20.80166455
Masbate,Cataingan,POINT (123.9620196293796 11.99930929601173),50327.0,24.0624308,2.44144199,138.2160228,116.7665556,21.44946718,21.03456864,4.54154432,19.29114834,59.18851656
Masbate,Cawayan,POINT (123.7378627815197 12.03198809989552),67033.0,9.10897409,2.42692615,149.7193301,98.33651656,51.38281353,0.0,33.93294837,66.63215393,29.14094935
Masbate,Claveria,POINT (123.2214787716218 12.86783147004717),43693.0,11.37093759,1.44629829,117.751674,77.51050145,40.24117259,1.74591176,5.7113761,7.84186636,89.12866247
Mountain Province,Besao,POINT (120.8368591914553 17.11471495277521),7040.0,1.51810042,0.85134238,60.68367741,38.70430755,21.97936986,0.0,8.39512701,8.39512701,36.02016119
Masbate,Dimasalang,POINT (123.8399191726097 12.15738128574967),26192.0,4.32487769,1.28749361,80.94552825,52.84654076,28.09898749,2.44731555,0.72267257,3.51830729,42.26468625
Metropolitan Manila,Pateros,POINT (121.0694143135036 14.54718912289231),63840.0,85.61896332,56.08084663,201.5992289,163.300161,38.29906795,0.0,1.48214018,4.54614018,62.81198935
Metropolitan Manila,Quezon City,POINT (121.0574987973051 14.67428058968654),2936116.0,14534.71673,12833.21383,18526.608,9782.84932,8743.758684,0.0,4860.912186,4860.912186,12761.51275
Masbate,Esperanza,POINT (124.0066437724983 11.81029225708821),18568.0,1.5359422,0.53182735,58.0717862,35.82267857,22.24910763,0.01707362,19.9703895,22.12400588,34.37891582
Masbate,Mandaon,POINT (123.3057326405482 12.25332596947033),41262.0,1.70939359,0.7744308,111.3950456,73.58114734,37.81389825,0.0,20.85967357,20.85967357,41.01311118
Mountain Province,Bontoc,POINT (120.9949591501913 17.09331514229529),24643.0,18.5589827,9.73722878,124.4757549,81.82595873,42.64979618,0.0,5.17169612,9.81532259,84.3251535
Masbate,Masbate City,POINT (123.565343357992 12.33790693914944),95389.0,74.39721251,40.48828273,473.1641776,340.0220477,133.1421299,42.96646611,142.8742647,155.9204222,239.2410563
Masbate,Milagros,POINT (123.4951225252311 12.20106180514762),57473.0,4.31918703,2.79392194,167.266632,101.548514,65.71811805,186.8754392,13.24800352,103.4630928,234.8070804
Mountain Province,Natonin,POINT (121.2926638579243 17.12198533804675),10272.0,2.87188523,0.81137693,72.40705123,71.90034261,0.50670862,0.0,0.39487,0.46237,6.21576889
Masbate,Mobo,POINT (123.6648477248576 12.27758251051903),38813.0,7.71503918,5.2810832,105.2289514,78.75116439,26.47778705,2.08896837,15.49397296,19.58786635,39.30117546
Masbate,Monreal,POINT (123.6382011769079 12.62956574725144),26614.0,2.54331285,0.9021113,85.94450585,38.53742382,47.40708203,0.0,6.64313784,29.55147285,34.55965534
Masbate,Palanas,POINT (123.8907450214196 12.09876830168088),26222.0,4.58582097,0.87042371,89.21068395,58.7548703,30.45581365,0.0,8.94209608,16.79966751,73.55445999
Masbate,Pio V. Corpuz,POINT (124.0339089912834 11.85082693702173),23236.0,3.55861898,0.76555877,70.75910298,65.49713039,5.26197259,0.0,0.63644556,0.63644556,8.62815546
Masbate,Placer,POINT (123.8754655766824 11.94875063363484),55826.0,7.45097274,3.10906625,130.0442171,88.67583343,41.36838363,0.0,22.76335709,26.25158187,57.61238777
Masbate,San Fernando,POINT (123.7290327337565 12.47962376242494),23057.0,3.98568415,0.69271588,66.88804511,64.60861769,2.27942742,0.0,0.12,0.12,14.02032967
Metropolitan Manila,Mandaluyong,POINT (121.039041415513 14.58423235849566),386276.0,5217.977288,4851.641755,5862.396531,2960.364965,2902.031566,5.599664,102.726892,267.430004,3491.561763
Metropolitan Manila,Manila,POINT (120.9846868298901 14.59974401552504),1780148.0,9381.924955,8009.830859,11975.24448,7523.296121,4451.948361,266.429514,2287.001749,2347.412734,5701.646022
Metropolitan Manila,Marikina,POINT (121.1030132163642 14.64718377222784),450741.0,1578.508092,1008.797613,2366.331933,1606.966038,759.3658943,338.6534559,336.0888696,422.7803374,1347.965746
Metropolitan Manila,Muntinlupa,POINT (121.0327846368289 14.40197617205214),504509.0,3302.001885,2546.918961,4315.507771,2990.154537,1325.353234,0.0,957.5777461,1089.389596,995.4352566
Masbate,San Jacinto,POINT (123.6894359681374 12.55326112885059),30372.0,2.44656983,0.9379055,80.42877973,71.39284011,9.03593962,0.0,0.05,0.05,69.78383232
Masbate,San Pascual,POINT (123.0269565356799 13.0581237114969),46674.0,26.61176554,2.16120074,154.6935855,78.26338667,76.43019882,17.71097716,33.83592983,54.32790568,155.5598287
Mountain Province,Paracelis,POINT (121.4594730256655 17.19505867275386),28121.0,3.93156448,2.51128605,133.0813315,95.80138426,37.27994722,15.48626267,4.95991349,4.95991349,64.149481
Masbate,Uson,POINT (123.7513766514619 12.18512598410278),56168.0,8.14857994,2.49968229,124.2763239,77.96889748,46.30742646,0.05,18.28798129,18.28798129,29.5560186
Metropolitan Manila,Kalookan City,POINT (121.0333123700459 14.72449365877461),1583978.0,2548.29977,2078.233727,4718.102455,2885.275622,1832.826833,372.4069072,307.1329842,548.3476803,671.1777513
Metropolitan Manila,Las Piñas,POINT (120.9938711671192 14.44290880605252),588894.0,1177.48561,948.1547528,2107.391432,1743.842711,363.5487211,535.1273655,126.0722949,453.2190485,1524.694001
Metropolitan Manila,Makati City,POINT (121.0335906205295 14.54943126715165),582602.0,12344.11854,11338.12211,13575.4807,7444.96479,6130.515909,0.0,71.15920516,479.6404779,11126.8106
Metropolitan Manila,Malabon,POINT (120.9577232807122 14.67204192794962),365525.0,580.4937228,406.027365,1254.476844,945.1211965,309.3556474,0.0,189.2696286,265.7909597,465.9100351
Metropolitan Manila,Navotas,POINT (120.943973571022 14.66347266475383),249463.0,530.6193773,407.431602,1097.724581,525.9247798,571.7998017,0.0,83.22591848,123.2566259,1051.56224
Metropolitan Manila,Parañaque,POINT (121.0145036855789 14.48385380145143),665822.0,3159.597125,2635.568281,4137.782345,2914.364076,1223.418269,0.0,433.3061339,567.0251328,294.2855809
Metropolitan Manila,Pasay City,POINT (121.0041364767675 14.53109043538546),416522.0,3421.708914,3086.063885,4175.372312,3224.397454,950.9748575,373.3637707,310.600674,673.6061235,2603.383889
Metropolitan Manila,Pasig City,POINT (121.0842382368609 14.58250979672133),755300.0,7784.451451,6305.083293,9003.319553,3651.933294,5351.386259,0.0,872.351321,872.351321,3636.653966
Metropolitan Manila,San Juan,POINT (121.0338172142714 14.60295527996527),122180.0,1207.282322,1033.922748,1548.555877,1250.288409,298.2674683,0.0,82.54031205,145.3004507,1059.420804
Metropolitan Manila,Taguig,POINT (121.066052385917 14.51469693883463),804915.0,5071.963996,3693.742053,6559.588487,4226.739028,2332.849458,715.1664748,276.3319912,369.5051417,3233.401866
Metropolitan Manila,Valenzuela,POINT (120.9823802510531 14.70417088966267),620422.0,2627.457756,2326.883631,3600.962103,2900.140827,700.8212754,282.2425682,194.6926613,582.0159237,476.7265646
Mountain Province,Sabangan,POINT (120.9361019890233 16.95172763012624),9315.0,12.29232267,10.18842351,72.55411801,40.60582349,31.94829452,0.0,14.2737214,14.2737214,43.89005876
Mountain Province,Sadanga,POINT (121.0249495120504 17.18951467995107),8799.0,1.05867054,0.59487213,48.97538654,36.60596126,12.36942528,0.01745,4.30671656,4.30671656,43.72454659
Mountain Province,Sagada,POINT (120.9051918442007 17.10237257997825),11127.0,8.74614499,1.53370359,59.61937828,39.84970159,19.76967669,14.73335993,1.420975,22.9065762,54.67494286
Mountain Province,Tadian,POINT (120.821404723909 16.97064267249338),19389.0,6.47452892,2.49262165,85.77921592,58.50864973,27.27056619,5.13797624,7.44138617,10.69132811,37.62067202
Pangasinan,Balungao,POINT (120.6926191012303 15.89773573272413),31106.0,20.53565831,3.17464045,89.86868231,74.13462178,15.73406053,0.0,9.3541123,9.3541123,22.44632992
Mountain Province,Barlig,POINT (121.1441931378488 17.0800399066092),4819.0,1.54373437,0.64596433,62.69048337,42.08934847,20.6011349,0.16284399,0.10798,0.10798,40.32338133
Mountain Province,Bauko,POINT (120.8829360779113 16.93218867813187),31065.0,6.53512962,4.07250116,91.55347736,78.66777851,12.88569885,11.24757031,2.47221696,13.47221696,15.85443918
Pangasinan,Bayambang,POINT (120.4546761829548 15.79635412940056),118205.0,48.54138819,28.77476215,246.8813026,179.5013157,67.37998692,0.75134929,0.894172,23.06527236,57.86900266
Nueva Ecija,Bongabon,POINT (121.2313497652391 15.65138793546683),64173.0,20.57879364,8.14776173,160.4987308,125.620835,34.87789574,67.509,65.947422,73.80365615,63.4519839
Nueva Ecija,Cuyapo,POINT (120.6999130296085 15.7929904440397),65039.0,19.66215834,11.16596418,153.86412,118.761853,35.10226697,0.0,24.62038751,29.78988684,13.8377663
Nueva Ecija,Gabaldon,POINT (121.2928870744239 15.51859204099906),35383.0,5.79180637,3.17415989,104.0336084,83.98174304,20.05186533,0.56352968,0.6374594,3.51367065,34.64669906
Pangasinan,Binalonan,POINT (120.598898336816 16.07153682062452),54555.0,64.21152321,23.62347395,165.9807324,108.1830064,57.79772607,0.0,19.63010615,28.14887698,74.35966638
Pangasinan,Binmaley,POINT (120.2933738908823 16.00381910027672),83052.0,20.61294605,13.63827101,165.7044409,141.4907559,24.21368503,26.46442244,1.86442407,9.05279737,45.94842128
Nueva Ecija,Laur,POINT (121.1788591709249 15.52335028262256),35656.0,10.08734924,3.02056724,113.8830302,97.02495639,16.85807385,0.0,2.75349757,9.05349757,35.28641682
Pangasinan,Bolinao,POINT (119.8676635596126 16.32319678929099),82084.0,42.37350164,10.66366789,189.6904906,127.6422374,62.04825315,0.0,4.5543358,4.5543358,149.4733887
Nueva Ecija,Aliaga,POINT (120.859158877164 15.50732555033072),63543.0,11.40860221,9.29910396,125.6716087,82.81458444,42.85702425,0.0,23.56274127,32.01230305,25.94964294
Nueva Ecija,Cabanatuan City,POINT (120.9899425625562 15.49243693764104),302231.0,592.6775213,514.6998579,1305.755795,681.1407174,624.6150772,28.52736816,118.1738357,267.8955223,1333.851285
Nueva Ecija,Licab,POINT (120.7599515084476 15.55126232980873),28254.0,5.06777744,2.69162966,73.77862913,60.85813643,12.9204927,5.9795089,14.33455031,16.69514955,5.71026071
Nueva Ecija,Cabiao,POINT (120.8495850141016 15.2344014792238),79007.0,21.54260752,14.62228293,157.141423,132.9697011,24.17172187,0.0,19.23011197,19.23011197,8.36976
Nueva Ecija,Carranglan,POINT (121.0411995848576 16.00314724690778),41131.0,6.96285044,3.28727339,166.1052184,138.7041199,27.40109855,0.0,16.64372073,16.64372073,52.35541084
Pangasinan,Rosales,POINT (120.6337938838108 15.87466628877878),63081.0,83.701298,64.54891103,196.3448657,180.3007267,16.04413904,0.0,5.47193402,5.47193402,48.24148273
Nueva Ecija,Gapan City,POINT (121.0053540187 15.28284213109245),110303.0,88.40509953,57.34080231,494.6479885,334.0531462,160.5948423,0.54795957,41.96383499,104.6718557,139.1034781
Nueva Ecija,Llanera,POINT (120.9940333776418 15.66229281304438),39701.0,12.19170603,8.53484172,100.305081,84.31908459,15.98599637,19.49783271,23.74598362,25.25296756,17.03660704
Nueva Ecija,General Mamerto Natividad,POINT (121.0459314447558 15.58757592270888),41656.0,9.69113246,5.69793446,98.3647576,71.51354161,26.85121599,0.022351,1.13225701,1.13225701,64.40349372
